source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,geometry_ref
25486987,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,T of CO2 per T of iron extracted,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486987,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,B1 Mine,iron-mine,-22.678896,117.46565,trace_117.46565_-22.678896
25486988,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,0,,,,N/A,,0,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,1907,,,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,1907,,,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,2373,0.0056,T of CO2 per T of iron extracted,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,2373,,,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,2373,,,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,0,0,T of CO2 per T of iron extracted,,N/A,,0,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,,,N/A,,0,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,1907,0.0045,T of CO2 per T of iron extracted,,N/A,,423723,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,0,,,,N/A,,0,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486988,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,,,N/A,,0,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Blue Hills Mine,iron-mine,-29.149215,116.820824,trace_116.820824_-29.149215
25486989,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Brockman 2 Mine,iron-mine,-22.434706,117.370166,trace_117.370166_-22.434706
25486989,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,,,T of CO2 per T of iron extracted,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Brockman 2 Mine,iron-mine,-22.434706,117.370166,trace_117.370166_-22.434706
25486989,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Brockman 2 Mine,iron-mine,-22.434706,117.370166,trace_117.370166_-22.434706
25486989,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,,,T of CO2 per T of iron extracted,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Brockman 2 Mine,iron-mine,-22.434706,117.370166,trace_117.370166_-22.434706
25486989,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Brockman 2 Mine,iron-mine,-22.434706,117.370166,trace_117.370166_-22.434706
25486989,AUS,iron-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,T of CO2 per T of iron extracted,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Brockman 2 Mine,iron-mine,-22.434706,117.370166,trace_117.370166_-22.434706
25486989,AUS,iron-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Brockman 2 Mine,iron-mine,-22.434706,117.370166,trace_117.370166_-22.434706
25486989,AUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,,,,,N/A,,,T of iron,2023-11-01 00:00:00,2023-11-02 17:00:00,Brockman 2 Mine,iron-mine,-22.434706,117.370166,trace_117.370166_-22.434706
